detid,flow
-101789025#0,0
-101789025#1,0
-101789025#2,0
-101789026#0,0
-101789026#1,0
-101789028#0,0
-101789028#1,0
-101789028#2,0
-101789030,0
-101789031#0,0
-101789031#1,0
-101789031#2,0
-101789031#3,0
-101789031#4,0
-101789033,0
-101789034#0,0
-101789034#1,0
-101789042#1,0
-101789042#2,0
-101789048#0,0
-101789048#1,0
-101789048#2,0
-101789048#3,0
-101789048#4,0
-101789048#5,0
-101789049,0
-101789053#0,0
-101789053#1,0
-101789053#2,0
-101789055#0,0
-101789055#1,0
-101789057#0,0
-101789057#1,0
-101789057#2,0
-101789057#3,0
-101789057#4,0
-101789057#5,0
-101789057#6,0
-101789058#0,0
-101789058#1,0
-101789058#2,0
-101789058#3,0
-101789058#4,0
-101789062#0,0
-101789062#1,0
-101789063#0,0
-101789063#1,0
-101789063#2,0
-101789063#3,0
-101789063#5,0
-101789063#6,0
-101789066#0,0
-101789066#1,0
-101789067#0,0
-101789067#1,0
-101789069#2,0
-101789069#3,0
-101789069#4,0
-101789069#5,0
-101789069#6,0
-101789069#7,0
-101789069#8,0
-101789069#9,0
-101789072,0
-101789074#0,0
-101789074#1,0
-101789074#2,0
-101789074#4,0
-101789074#5,0
-101789075#0,0
-101789075#1,0
-101789075#2,0
-101789075#3,0
-101789075#4,0
-101789075#5,0
-101789086,0
-101789088,0
-101789092,0
-101789095#0,0
-101789095#1,0
-101789095#2,0
-101789095#3,0
-101789095#4,0
-101789095#5,0
-101789095#6,0
-101789095#7,0
-101789095#8,0
-101789098#0,0
-101789098#1,0
-101789101#0,0
-101789101#1,0
-101789101#2,0
-101789101#3,0
-101789101#4,0
-101789101#5,0
-101789101#6,0
-101789101#8,0
-101789105#1,0
-101789105#2,0
-101789105#3,0
-101789105#4,0
-101789105#5,0
-101789105#6,0
-101789107,0
-101789108,0
-101789109#1,0
-101789109#2,0
-101789110#0,0
-101789110#1,0
-101789111#0,0
-101789111#1,0
-101789113,0
-101789114,0
-101789118#3,0
-101789118#4,0
-101789118#5,0
-101789118#6,0
-101789121,0
-101789124,0
-101789125,0
-101789131,0
-101789133#0,0
-101789133#1,0
-101789133#2,0
-101789133#3,0
-101789134#4,0
-101789134#5,0
-101789134#6,0
-101789134#7,0
-101789134#8,0
-101789135,0
-101789138,0
-101789139#0,0
-101789139#1,0
-101789139#2,0
-101789139#3,0
-101789139#4,0
-101789139#5,0
-101789139#6,0
-101789139#7,0
-101789139#8,0
-101789140,0
-101789143#0,0
-101789143#1,0
-101789146,0
-101789157,0
-101789162#0,0
-101789162#1,0
-101789162#2,0
-101789164,0
-101789165#0,0
-101789165#1,0
-101789176,0
-101789186,0
-101789195,0
-101789201#1,0
-101789211,0
-101789213#0,0
-101789215#0,0
-101789215#1,0
-101789215#2,0
-101789215#3,0
-101789215#4,0
-101789215#5,0
-101789215#6,0
-101789218,0
-101789221,0
-101789223,0
-101789224#0,0
-101789224#1,0
-101789224#2,0
-101789224#3,0
-101789226#0,0
-101789226#1,0
-101789226#2,0
-101789226#3,0
-101789226#4,0
-101789226#5,0
-101789229#0,0
-101789229#1,0
-101789229#2,0
-101789229#3,0
-101791126#0,0
-101791126#1,0
-101791143#0,0
-101791143#1,0
-101791143#2,0
-101791147,0
-101791149#0,0
-101791149#1,0
-101791149#2,0
-101791150#0,0
-101791154,0
-101791162#0,0
-101791162#1,0
-101791172#0,0
-101791172#5,0
-101791174#0,0
-101791174#1,0
-101806576,0
-101806578,0
-101806591,0
-101806593#0,0
-101806593#1,0
-101806593#2,0
-101806596#0,0
-101806596#1,0
-101806600,0
-101806605#0,0
-101806605#1,0
-101806617,0
-101806625,0
-101806630,0
-101807571#0,0
-101807571#1,0
-101807571#2,0
-101807572#0,0
-101807572#1,0
-101807572#2,0
-101807573,0
-101807575#0,0
-101807575#1,0
-101807576#0,0
-101807576#1,0
-101807578#0,0
-101807578#1,0
-101807579,0
-101807580#0,0
-101807580#1,0
-103422838#0,0
-103422838#1,0
-103422838#2,0
-103422838#3,0
-103422838#4,0
-103422838#5,0
-103422838#6,0
-103422838#7,0
-103422838#8,0
-103422838#9,0
-103422839#0,0
-103422845,0
-103422848,0
-103422849#0,0
-103422849#1,0
-103422849#2,0
-103422849#3,0
-103422850,0
-103422851#1,0
-103422851#2,0
-103422851#3,0
-103422856#0,0
-103422856#1,0
-103422856#2,0
-103422856#3,0
-103422858,0
-103422859#0,0
-103422859#1,0
-103422859#2,0
-103422860#0,0
-103422860#1,0
-103422860#2,0
-103422860#3,0
-103422860#4,0
-103422860#5,0
-103422860#6,0
-103422861,0
-103422862,0
-103422863#0,0
-103422863#1,0
-103422863#2,0
-103422863#3,0
-103422863#4,0
-103422865#0,0
-103422866#0,0
-103422866#1,0
-103422867,0
-103422868,0
-103422869,0
-103422870,0
-103422872,0
-103422876#0,0
-103422876#1,0
-103422877#0,0
-103422877#1,0
-103422877#2,0
-103422878#0,0
-103422878#1,0
-103422878#2,0
-103422878#3,0
-103422878#4,0
-103422878#5,0
-103422878#6,0
-103422880,0
-103422884#0,0
-103422884#1,0
-103422884#2,0
-103422884#3,0
-103422886#0,0
-103422886#1,0
-103422886#2,0
-103422889#0,0
-103422889#1,0
-103422889#2,0
-103422894#0,0
-103422894#1,0
-103424633,0
-103424636,0
-103424638#0,0
-103424639,0
-103426294,0
-103426296#1,0
-103426296#2,0
-103426298,0
-103426299,0
-103426301#0,0
-103426302,0
-103426303,0
-103426307#0,0
-103426307#2,0
-103426308#0,0
-103426314#0,0
-103426314#1,0
-103426314#2,0
-103426315,0
-103426318#3,0
-103426318#4,0
-103426319,0
-103426326#0,0
-103426326#1,0
-103426326#2,0
-103426326#3,0
-103426327,0
-103426328#0,0
-103426328#1,0
-103426328#2,0
-103426328#3,0
-103426328#4,0
-103426328#5,0
-103426328#6,0
-103426328#7,0
-103426331#0,0
-103426331#1,0
-103426331#2,0
-103426331#3,0
-103426331#4,0
-103426331#5,0
-103426331#6,0
-103426331#7,0
-103426332#0,0
-103426332#1,0
-103426332#2,0
-103426332#3,0
-103426332#4,0
-103426334#0,0
-103426334#1,0
-103426334#2,0
-103426334#3,0
-103426334#4,0
-103426334#5,0
-103426334#6,0
-103426336#1,0
-103426336#2,0
-103426336#3,0
-103426338#0,0
-103426338#1,0
-103426338#2,0
-103426338#3,0
-103426338#4,0
-103426340,0
-103426341#0,0
-103426341#1,0
-103426342,0
-103426346,0
-103426348#0,0
-103426348#1,0
-103426348#2,0
-103426348#3,0
-103426350,0
-103426354#0,0
-103426354#1,0
-103426355#0,0
-103426355#1,0
-103426359,0
-103890932#0,0
-103890933#0,0
-103890933#1,0
-103890934#0,0
-103890934#1,0
-103890935,0
-103890936,0
-103890937,0
-103890938#0,0
-103890938#1,0
-103890938#2,0
-103890938#3,0
-103890940,0
-103890941#0,0
-103890941#1,0
-103890941#2,0
-103890944,0
-103890945#0,0
-103890945#1,0
-103890945#2,0
-103890947#1,0
-103890947#2,0
-103890949#0,0
-103890949#1,0
-103890950#2,0
-103890950#3,0
-103890951#0,0
-103890951#1,0
-103890954#0,0
-103890954#1,0
-103890955#0,0
-103890955#1,0
-103890959#0,0
-103890959#1,0
-103890960#0,0
-103890960#1,0
-103890960#2,0
-103890960#3,0
-103890961,0
-103890963#0,0
-103890963#1,0
-103890963#2,0
-103890964,0
-103890967#0,0
-103890967#1,0
-103890970#0,0
-103890970#1,0
-103890971#0,0
-103890971#1,0
-103890971#2,0
-107746810#0,0
-1153070366,0
-1167972169#0,0
-1167972169#1,0
-1167972169#10,0
-1167972169#11,0
-1167972169#12,0
-1167972169#13,0
-1167972169#14,0
-1167972169#15,0
-1167972169#16,0
-1167972169#17,0
-1167972169#18,0
-1167972169#19,0
-1167972169#2,0
-1167972169#20,0
-1167972169#21,0
-1167972169#3,0
-1167972169#4,0
-1167972169#5,0
-1167972169#6,0
-1167972169#7,0
-1167972169#8,0
-1167972169#9,0
-1209842903#0,0
-1209842903#1,0
-1343669885#0,0
-1343669885#1,0
-1343669885#2,0
-1343669885#3,0
-1343669885#4,0
-1363613269,0
-1363613270#0,0
-137825104#0,0
-137825104#1,0
-137825104#2,0
-137825108,0
-147139922,0
-147139966,0
-147140010#0,0
-147140010#1,0
-147140010#2,0
-147140029,0
-147140034,0
-147140042#0,0
-147140042#1,0
-147140082#0,0
-147140082#1,0
-147140086#0,0
-147140086#1,0
-159965377#0,0
-159965377#1,0
-159965377#2,0
-168022243#0,0
-168022243#1,0
-168022243#2,0
-196311922,0
-196311937,0
-196311938,0
-196311946#0,0
-196311946#1,0
-196311946#2,0
-196856364#1,0
-196861400#0,0
-196865407,0
-197000753#0,0
-197000769,0
-197922719#0,0
-197922719#1,0
-197922719#2,0
-197922719#3,0
-197922719#4,0
-197922719#5,0
-197922719#6,0
-197922719#7,0
-197922719#8,0
-197922720#0,0
-197922720#1,0
-197922721,0
-197922725#0,0
-197922725#1,0
-205395241,0
-208120459#0,0
-208120459#1,0
-208120459#2,0
-208311530#0,0
-208311530#1,0
-208311530#2,0
-208312010,0
-220245926#0,0
-220245926#1,0
-220245926#2,0
-220245939,0
-220245942#0,0
-220245942#1,0
-220245945,0
-220245946#0,0
-220245946#1,0
-220993477#0,0
-220993477#1,0
-220993477#2,0
-221042130#0,0
-221042130#1,0
-221042130#2,0
-221042130#3,0
-221042130#4,0
-221380866#0,0
-221380866#1,0
-221380866#2,0
-221380867,0
-221380868#0,0
-221380868#1,0
-221380868#2,0
-221380868#3,0
-221380868#4,0
-221380868#5,0
-221380868#6,0
-221450208#0,0
-221450208#1,0
-221450208#2,0
-221451387,0
-221451389#0,0
-221451389#1,0
-221451389#2,0
-221451389#3,0
-221451392#0,0
-221451392#1,0
-221452293#0,0
-221452293#1,0
-221452293#2,0
-221452293#3,0
-221452293#4,0
-221452293#5,0
-221452293#6,0
-225768341#0,0
-225768341#1,0
-225768343#0,0
-226267510#0,0
-226267510#1,0
-230346651,0
-240663746#0,0
-240663746#1,0
-240663746#10,0
-240663746#12,0
-240663746#2,0
-240663746#3,0
-240663746#4,0
-240663746#5,0
-240663746#6,0
-240663746#7,0
-240663746#8,0
-240663746#9,0
-252732919#0,0
-252732919#1,0
-252732922,0
-252857979#0,0
-252857979#1,0
-252857979#2,0
-259138509#0,0
-259138509#1,0
-259138509#2,0
-267041310#0,0
-267041310#1,0
-267041310#2,0
-267041310#3,0
-267041310#4,0
-267041310#5,0
-267041310#6,0
-267041310#7,0
-267041310#8,0
-267041310#9,0
-272554973#0,0
-272554973#1,0
-272554973#2,0
-272554973#3,0
-272554973#4,0
-272554973#5,0
-272554973#6,0
-272554973#7,0
-298358358,0
-352043735#0,0
-360907960#0,0
-360907960#1,0
-360907960#2,0
-360907961#0,0
-360907961#1,0
-360907961#2,0
-360907961#3,0
-360908012#0,0
-360911320,0
-374481642,0
-38781801#0,0
-38781817,0
-38783255#0,0
-38783255#1,0
-38783255#2,0
-38783356#0,0
-38783356#1,0
-38783356#2,0
-38783461#0,0
-38783461#1,0
-38783461#2,0
-38785911#0,0
-38785911#1,0
-38785911#2,0
-415556474,0
-42190730,0
-472357189,0
-472357193,0
-472357197,0
-472357198,0
-472357199#0,0
-472357199#1,0
-472357215#0,0
-472357215#1,0
-472357215#2,0
-472357235,0
-472357236,0
-472357237,0
-472357244,0
-472357245#0,0
-472357245#1,0
-472357250#0,0
-472357251#0,0
-472357251#1,0
-472357251#2,0
-472357252#1,0
-530351331,0
-531492070,0
-532735658,0
-54440777,0
-583502385,0
-683469898#0,0
-683469898#1,0
-683469899,0
-694314371,0
-694319001#3,0
-694319001#4,0
-694319093#0,0
-694319093#1,0
-694319093#2,0
-694319093#3,0
-698085346#0,0
-698085346#1,0
-698085346#3,0
-698085348#0,0
-698085348#1,0
-698085348#2,0
-698085348#3,0
-698085348#4,0
-698085348#5,0
-76914271#0,0
-76914271#1,0
-76914271#2,0
-76914271#3,0
-76914271#4,0
-77811035#2,0
-78047947#1,0
-78047947#2,0
-78047947#3,0
-80733519,0
-80733788#0,0
-80733788#1,0
-80733788#2,0
-813632717#0,0
-83053131#0,0
-83053131#1,0
-83053131#2,0
-83053607#0,0
-83053607#1,0
-83053607#2,0
-83053607#3,0
-83053663#0,0
-83053663#1,0
-940382152#0,0
-940382152#1,0
-941862953#0,0
-941862953#1,0
-942101321,0
-942101322#0,0
-942101322#1,0
-942681104,0
-942681111#0,0
-942681111#1,0
-942681123,0
-942681126#0,0
-942681126#1,0
-943624317#0,0
-943624317#1,0
-943624317#2,0
-943624317#3,0
-943624317#4,0
-944659137,0
-945135216#0,0
-945135216#1,0
-949298418#0,0
-949298418#1,0
-953231000#0,0
-953231000#1,0
-953231001,0
-953259790#0,0
-953259790#1,0
-953259790#2,0
-953259790#3,0
-95974191#0,0
-95974191#1,0
-95974191#2,0
-95974191#3,0
-95974191#4,0
-95974191#5,0
-95974191#6,0
-964083525#0,0
-964083525#1,0
-964083525#2,0
-964083525#3,0
-964083525#4,0
-964083528#0,0
-986733117#0,0
-986733117#1,0
-986733118,0
-986733131,0
-988322353#0,0
-988322353#1,0
-988322365#0,0
-988322365#1,0
-988322365#2,0
-988322365#3,0
-988322365#4,0
-988322365#5,0
-988322365#6,0
-988322365#7,0
-988322365#8,0
-988322365#9,0
101789024,0
101789025#0,0
101789025#1,0
101789025#2,0
101789028#0,0
101789028#1,0
101789028#2,0
101789030,0
101789031#0,0
101789031#1,0
101789031#2,0
101789031#3,0
101789031#4,0
101789032#0,0
101789032#1,0
101789032#2,0
101789032#3,0
101789032#4,0
101789033,0
101789034#0,0
101789034#1,0
101789034#2,0
101789037#1,0
101789037#2,0
101789037#3,0
101789037#4,0
101789037#5,0
101789037#7,0
101789037#8,0
101789040,0
101789041#0,0
101789041#1,0
101789042#0,0
101789042#1,0
101789042#2,0
101789046,0
101789048#0,0
101789048#1,0
101789048#2,0
101789048#3,0
101789048#4,0
101789048#5,0
101789049,0
101789053#0,0
101789053#1,0
101789053#2,0
101789055#0,0
101789055#1,0
101789057#0,0
101789057#1,0
101789057#2,0
101789057#3,0
101789057#4,0
101789057#5,0
101789057#6,0
101789058#0,0
101789058#1,0
101789058#2,0
101789058#3,0
101789058#4,0
101789059#1,0
101789059#2,0
101789059#3,0
101789059#4,0
